total_area,rooms,floors_total,living_area,floor,studio,open_plan,kitchen_area,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,ponds_around3000,log_price
38.0,1,27.0,17.8,20,,,8.8,посёлок Парголово,53963.0,18129.0,0.0,0.0,15.29711532616119
34.24,1,16.0,,5,,,9.38,Санкт-Петербург,43642.0,9496.0,0.0,0.0,15.212992355693487
35.79,1,,10.0,8,,,,Санкт-Петербург,47303.0,25866.0,1.0,1.0,14.983676893964047
50.1,2,9.0,30.4,4,,,9.0,Санкт-Петербург,13404.0,15995.0,0.0,1.0,15.486984049287734
52.0,2,9.0,26.3,4,,,9.0,Никольское,,,,,14.648420115681892
57.0,2,4.0,30.0,1,,,13.0,Санкт-Петербург,24899.0,4785.0,0.0,1.0,15.7599912572715
43.0,1,16.0,20.0,6,,,12.0,Санкт-Петербург,18518.0,14636.0,0.0,0.0,15.424948670398354
44.1,1,10.0,20.1,3,,,11.3,Санкт-Петербург,34530.0,14398.0,0.0,1.0,15.373655386537118
40.0,1,17.0,18.0,2,,,11.4,Санкт-Петербург,14932.0,11348.0,1.0,1.0,15.341567078850604
31.0,1,4.0,17.3,2,,,6.0,Волосово,,,,,13.981025843899115
37.1,1,9.0,17.9,1,,,8.3,Санкт-Петербург,32668.0,13832.0,0.0,0.0,15.238619133170708
78.4,2,8.0,,6,,,16.48,Санкт-Петербург,39384.0,11087.0,1.0,0.0,16.349207451286784
68.0,3,5.0,,5,,,,Кириши,,,,,14.862829903121964
57.0,2,5.0,33.0,3,,,9.0,посёлок Мичуринское,,,,,14.88022163978423
52.1,2,13.0,27.4,12,,,16.0,Санкт-Петербург,49065.0,16735.0,1.0,0.0,15.573368647930426
55.0,2,16.0,31.3,15,,,11.0,Санкт-Петербург,28036.0,13755.0,1.0,1.0,15.434898999271326
50.0,2,10.0,,1,,,,Санкт-Петербург,34013.0,14315.0,1.0,2.0,15.53827733427679
48.0,1,5.0,20.5,1,,,17.0,Сестрорецк,57998.0,34928.0,0.0,2.0,15.199302039492581
55.0,3,5.0,42.5,3,,,5.5,Гатчина,,,,,14.914143179758998
38.0,1,5.0,15.0,5,,,10.0,Пушкин,20787.0,31163.0,0.0,1.0,15.226871851851898
60.5,3,9.0,42.0,1,,,7.5,Санкт-Петербург,13282.0,14747.0,0.0,0.0,15.717618233614914
34.0,1,19.0,17.1,7,,,9.01,Санкт-Петербург,18625.0,17628.0,0.0,2.0,15.362860490896166
38.6,1,12.0,20.1,2,,,10.1,Санкт-Петербург,33053.0,14217.0,2.0,2.0,15.319588176962746
38.9,1,16.0,20.3,16,,,10.2,Санкт-Петербург,29151.0,11578.0,2.0,1.0,15.2845365468312
117.0,5,4.0,74.0,2,,,11.5,Санкт-Петербург,25187.0,3889.0,1.0,1.0,16.034714150714915
36.3,1,11.0,,6,,,8.2,Санкт-Петербург,31118.0,7257.0,1.0,1.0,15.571643022260735
50.0,1,4.0,27.3,1,,,10.0,Тихвин,,,,,14.316286451937186
60.1,3,9.0,42.8,1,,,5.6,Санкт-Петербург,46408.0,16337.0,0.0,0.0,15.285686632949897
134.5,4,10.0,81.5,7,,,,Санкт-Петербург,30630.0,4006.0,1.0,3.0,16.635408169255566
111.0,3,9.0,60.0,6,,,25.0,Санкт-Петербург,32685.0,6131.0,0.0,1.0,16.97251102166758
50.0,2,4.0,24.0,2,,,23.0,Санкт-Петербург,22684.0,2226.0,1.0,2.0,15.802973999790368
90.0,3,17.0,50.0,3,,,14.6,Санкт-Петербург,33686.0,13554.0,0.0,0.0,15.882373444019521
494.1,1,12.0,,3,,,,Санкт-Петербург,28529.0,6832.0,1.0,0.0,17.58101138905352
62.3,3,3.0,40.0,3,,,6.7,Колпино,26357.0,32143.0,2.0,3.0,15.341567078850604
38.3,1,15.0,15.65,2,,,12.37,Кудрово,,,,,15.127916422843843
36.7,1,10.0,17.7,3,,,8.3,Санкт-Петербург,15236.0,11043.0,0.0,1.0,15.238619133170708
62.1,3,9.0,39.5,3,,,10.0,Санкт-Петербург,48374.0,15743.0,0.0,0.0,15.424948670398354
50.0,3,5.0,36.0,5,,,7.0,Санкт-Петербург,44408.0,16912.0,0.0,0.0,15.35237799261728
48.0,1,25.0,20.0,17,,,12.0,Санкт-Петербург,33917.0,15016.0,0.0,1.0,15.607103513329665
33.0,1,5.0,18.2,4,,,6.3,Ломоносов,48585.0,52010.0,0.0,0.0,14.80876270134486
46.0,2,9.0,28.0,5,,,7.0,Санкт-Петербург,13873.0,14211.0,1.0,1.0,15.201805169084134
47.0,2,5.0,33.0,3,,,7.0,Санкт-Петербург,25307.0,14521.0,0.0,0.0,15.238619133170708
68.0,3,5.0,48.0,2,,,11.0,Санкт-Петербург,21695.0,4671.0,0.0,1.0,16.166885910365842
31.0,1,5.0,,5,,,,Кириши,,,,,13.76421831620775
40.0,1,12.0,20.0,6,,,10.0,Санкт-Петербург,23639.0,5164.0,0.0,1.0,15.38412668421143
41.2,1,8.0,,8,,,,посёлок Бугры,,,,,14.946912992035967
23.0,1,23.0,,15,,,,Санкт-Петербург,21743.0,17071.0,0.0,1.0,14.603968372873895
35.0,1,16.0,16.0,2,,,10.0,посёлок Новогорелово,,,,,14.914123179965662
72.0,3,9.0,42.0,1,,,,Санкт-Петербург,29894.0,7266.0,0.0,1.0,15.598901945589025
32.7,1,7.0,17.1,6,,,7.6,Санкт-Петербург,23361.0,2902.0,0.0,0.0,15.226497775576945
37.0,2,24.0,,16,,,,Санкт-Петербург,22089.0,17417.0,0.0,1.0,15.009433329466965
58.7,2,23.0,32.7,9,,,11.8,Санкт-Петербург,22219.0,17547.0,0.0,1.0,15.483217567201578
47.8,1,10.0,,6,,,,Санкт-Петербург,37412.0,8370.0,1.0,2.0,16.12188854881845
26.0,1,9.0,18.0,2,,,,деревня Кудрово,,,,,14.790070575320824
44.0,2,5.0,29.0,1,,,5.6,Санкт-Петербург,15622.0,8503.0,1.0,0.0,15.137266664613225
77.0,3,24.0,40.0,9,,,26.0,Санкт-Петербург,36628.0,14780.0,0.0,0.0,15.995928129978456
55.0,2,5.0,28.0,1,,,9.0,Новая Ладога,,,,,14.594835893480763
29.0,2,3.0,21.0,2,,,4.0,поселок Углово,,,,,14.467836264837162
37.5,1,16.0,18.1,15,,,9.4,Санкт-Петербург,32746.0,13845.0,0.0,1.0,15.238619133170708
71.4,2,6.0,33.5,6,,,11.4,посёлок городского типа Вырица,,,,,14.827111833279051
57.0,3,9.0,39.0,3,,,6.0,Санкт-Петербург,50068.0,15809.0,1.0,0.0,15.555976908243359
42.0,1,10.0,28.0,3,,,10.0,Санкт-Петербург,33632.0,12264.0,0.0,0.0,15.483217567201578
56.0,1,10.0,19.0,3,,,16.0,Пушкин,18993.0,31147.0,0.0,1.0,15.29711532616119
55.0,2,27.0,32.0,11,,,12.2,посёлок Мурино,,,,,15.26242977619469
54.0,2,5.0,34.0,3,,,10.0,Санкт-Петербург,39060.0,10763.0,1.0,0.0,15.605602137036527
55.7,3,6.0,36.0,6,,,,Санкт-Петербург,24117.0,4526.0,1.0,0.0,16.300417291085605
58.0,3,5.0,,5,,,9.0,Ивангород,,,,,14.508658238524095
37.2,1,4.0,16.3,2,,,11.7,посёлок Щеглово,,,,,14.626441218624949
58.0,2,8.0,30.0,7,,,8.7,Всеволожск,,,,,15.274125813221904
62.3,3,9.0,39.7,7,,,10.1,Колпино,25454.0,31240.0,0.0,0.0,15.18922639004183
44.0,2,5.0,28.0,3,,,6.0,Колпино,28706.0,34492.0,0.0,2.0,14.845130332288226
68.4,2,20.0,37.2,9,,,14.0,Санкт-Петербург,44299.0,16815.0,0.0,0.0,15.796512164761882
47.0,2,5.0,30.5,1,,,6.0,Санкт-Петербург,17719.0,16060.0,1.0,0.0,15.176487367510099
42.0,2,8.0,28.0,3,,,7.5,Санкт-Петербург,11978.0,11904.0,0.0,0.0,15.26242977619469
35.0,1,5.0,19.0,2,,,9.0,деревня Бегуницы,,,,,14.122995993006082
169.0,5,12.0,89.0,9,,,22.0,Санкт-Петербург,19008.0,3953.0,0.0,1.0,17.120564115770776
74.0,3,9.0,38.8,1,,,15.6,Санкт-Петербург,50068.0,15809.0,1.0,0.0,15.61540369240562
34.0,1,14.0,15.0,4,,,8.5,посёлок Мурино,,,,,14.834358239174286
80.12,2,,,6,,,,Санкт-Петербург,17720.0,16722.0,3.0,2.0,15.9221188441663
37.0,1,9.0,18.0,4,,,11.0,Санкт-Петербург,33085.0,12825.0,1.0,0.0,15.631962802384313
83.0,3,20.0,52.0,2,,,11.0,Санкт-Петербург,35312.0,14768.0,0.0,1.0,16.405527767173645
156.4,4,13.0,101.82,13,,,16.38,Санкт-Петербург,30775.0,3953.0,2.0,3.0,16.88137528676625
61.0,3,9.0,44.0,2,,,6.3,Санкт-Петербург,50453.0,14950.0,0.0,0.0,15.424948670398354
45.0,2,5.0,29.0,5,,,6.0,Санкт-Петербург,11020.0,10403.0,0.0,0.0,15.053885078862573
82.6,4,10.0,50.9,8,,,9.4,Санкт-Петербург,25838.0,4686.0,1.0,1.0,16.35789972184384
91.0,3,10.0,57.0,5,,,12.0,Санкт-Петербург,50747.0,14697.0,1.0,0.0,16.11709525072483
57.4,3,9.0,37.1,5,,,8.5,Санкт-Петербург,15963.0,14504.0,0.0,0.0,15.747032114495013
80.5,3,9.0,49.3,9,,,12.4,Всеволожск,,,,,15.319588176962746
33.0,1,3.0,16.0,3,,,8.0,городской поселок Большая Ижора,,,,,14.508658238524095
87.0,3,16.0,32.0,15,,,12.6,Санкт-Петербург,12907.0,12289.0,1.0,1.0,16.489659276356317
45.0,2,5.0,31.0,2,,,7.5,Санкт-Петербург,15262.0,13802.0,0.0,0.0,15.319588176962746
73.0,3,5.0,46.8,4,,,8.6,посёлок городского типа Сиверский,,,,,14.603968372873895
27.0,1,5.0,11.7,2,,,8.0,Санкт-Петербург,25322.0,4024.0,1.0,1.0,15.319588176962746
32.1,1,22.0,17.8,4,,,5.9,Санкт-Петербург,10000.0,11590.0,1.0,0.0,15.150511887854474
44.3,1,14.0,17.0,3,,,12.7,Санкт-Петербург,29549.0,10764.0,0.0,0.0,15.424948670398354
95.1,3,25.0,50.0,3,,,16.5,Санкт-Петербург,40660.0,12363.0,2.0,0.0,16.13789837629371
34.0,1,24.0,15.4,19,,,9.3,посёлок Шушары,12678.0,18465.0,0.0,0.0,14.910784279814974
47.0,1,17.0,18.15,15,,,15.6,Всеволожск,,,,,15.318476448357243
37.0,1,17.0,17.0,12,,,10.0,Санкт-Петербург,43431.0,12188.0,0.0,0.0,15.274125813221904
112.1,4,10.0,69.7,9,,,14.6,Санкт-Петербург,24327.0,5954.0,0.0,2.0,16.299072887892436
51.0,2,5.0,34.0,4,,,7.0,Санкт-Петербург,20510.0,1253.0,1.0,3.0,15.754252361425857
43.3,1,10.0,,10,,,9.9,посёлок Лисий Нос,54068.0,26368.0,0.0,0.0,15.804069740059466
69.0,2,14.0,30.0,9,,,24.0,Санкт-Петербург,25430.0,11220.0,1.0,0.0,15.555976908243359
44.9,2,5.0,30.0,5,,,5.0,Никольское,,,,,14.53335083891935
48.7,1,5.0,20.0,2,,,11.1,Пушкин,19810.0,30131.0,1.0,3.0,15.46416937585933
54.4,2,18.0,29.6,10,,,8.6,Санкт-Петербург,11187.0,13491.0,0.0,0.0,15.76142084987672
46.0,1,11.0,,8,,,,Санкт-Петербург,30827.0,6473.0,1.0,1.0,15.816990693309524
71.2,2,3.0,47.1,1,,,8.9,Санкт-Петербург,21394.0,16396.0,1.0,2.0,15.250595321348806
41.5,2,3.0,26.0,2,,,5.0,Пушкин,17101.0,29255.0,2.0,3.0,15.214227685996272
97.8,3,7.0,57.8,6,,,10.5,Санкт-Петербург,24363.0,4931.0,3.0,0.0,16.231424425551033
142.4,3,8.0,80.1,3,,,19.7,Санкт-Петербург,32873.0,5965.0,2.0,3.0,17.597424900824443
71.8,3,4.0,47.8,4,,,8.0,Пушкин,19446.0,34300.0,0.0,0.0,15.710127563007966
40.4,1,10.0,18.6,6,,,10.8,посёлок Шушары,18427.0,24213.0,0.0,1.0,14.845130332288226
46.0,2,9.0,28.0,9,,,6.0,Санкт-Петербург,51775.0,17152.0,0.0,0.0,15.250595321348806
43.0,1,24.0,,15,,,,деревня Кудрово,,,,,15.135932441956118
53.1,2,4.0,,2,,,,Всеволожск,,,,,15.062543139106937
45.0,1,7.0,20.0,7,,,12.0,Санкт-Петербург,22522.0,9861.0,1.0,0.0,15.52930866590278
37.0,1,12.0,,6,,,,Санкт-Петербург,19212.0,22637.0,0.0,1.0,14.767168819776032
36.56,1,11.0,,3,,,,деревня Кудрово,,,,,15.253779531321989
42.0,2,5.0,27.0,3,,,6.0,деревня Гостилицы,,,,,14.603968372873895
67.7,3,5.0,42.6,2,,,8.6,Санкт-Петербург,13553.0,9058.0,0.0,0.0,15.607270193858982
73.0,3,25.0,39.0,23,,,10.0,Санкт-Петербург,38786.0,15658.0,0.0,0.0,15.687312888712007
34.64,1,22.0,17.0,3,,,10.0,Мурино,,,,,15.123843647884687
36.61,1,27.0,17.71,27,,,9.68,посёлок Мурино,,,,,14.96291999490441
74.7,3,12.0,44.2,11,,,10.1,Санкт-Петербург,9815.0,11934.0,1.0,1.0,15.732433317205148
45.3,2,5.0,29.9,4,,,7.2,Санкт-Петербург,47091.0,15236.0,0.0,1.0,15.238619133170708
33.6,1,17.0,16.0,9,,,10.12,деревня Кудрово,,,,,15.067988057145726
73.0,2,14.0,,2,,,,Санкт-Петербург,31856.0,8098.0,2.0,1.0,16.048712774858025
44.0,2,5.0,28.0,2,,,5.0,Санкт-Петербург,11053.0,11382.0,1.0,1.0,15.555976908243359
34.0,1,9.0,15.0,1,,,10.0,посёлок Бугры,,,,,14.946912992035967
76.0,3,7.0,,5,,,,Санкт-Петербург,11891.0,9647.0,1.0,3.0,16.213405921671733
38.2,1,,,9,,,,Санкт-Петербург,39886.0,10660.0,1.0,3.0,15.470877593308723
45.0,2,9.0,30.0,2,,,6.0,Санкт-Петербург,19346.0,10878.0,1.0,1.0,15.520258832020865
63.0,3,5.0,42.0,5,,,6.0,Сланцы,,,,,13.76421831620775
33.8,1,9.0,19.6,5,,,5.6,Петергоф,45118.0,48543.0,0.0,0.0,14.88022163978423
68.4,3,14.0,41.9,4,,,7.9,Санкт-Петербург,12317.0,14908.0,0.0,1.0,15.598901945589025
46.0,2,9.0,26.0,3,,,8.5,посёлок Шушары,18462.0,29713.0,0.0,0.0,15.0824584431417
38.7,1,15.0,17.7,7,,,8.1,Санкт-Петербург,33881.0,13749.0,0.0,0.0,15.336117475270969
54.0,2,5.0,30.4,1,,,8.0,Гатчина,,,,,15.226497775576945
43.5,1,24.0,16.5,18,,,14.6,Санкт-Петербург,44259.0,12886.0,1.0,0.0,15.59046307836746
30.5,1,4.0,17.2,2,,,5.0,Павловск,19516.0,31670.0,2.0,1.0,14.790070575320824
30.6,1,5.0,17.0,1,,,5.5,Петергоф,37242.0,32432.0,1.0,3.0,14.648420115681892
37.3,1,5.0,,3,,,,деревня Сяськелево,,,,,14.077875591662238
74.0,3,5.0,,2,,,,Выборг,,,,,15.024471202308668
78.8,4,10.0,55.8,9,,,7.1,Сестрорецк,56879.0,33808.0,0.0,2.0,15.93777221658751
74.0,2,25.0,35.0,24,,,14.0,Санкт-Петербург,36533.0,9289.0,1.0,0.0,16.066802461833923
58.0,2,25.0,33.0,10,,,10.0,Санкт-Петербург,30073.0,10337.0,0.0,0.0,15.701064058223746
44.0,2,5.0,,5,,,,Гатчина,,,,,15.096444681204078
51.1,2,9.0,31.0,6,,,7.5,Кировск,,,,,14.946912992035967
42.0,2,5.0,30.0,1,,,6.5,Тихвин,,,,,14.220976332738882
115.4,3,25.0,54.0,5,,,21.5,Санкт-Петербург,50867.0,14938.0,0.0,0.0,16.41820031748273
43.3,1,25.0,18.0,16,,,10.4,посёлок Парголово,44507.0,20682.0,0.0,0.0,14.88022163978423
80.0,3,5.0,55.6,5,,,5.0,Выборг,,,,,15.444751293772967
44.0,2,2.0,28.0,2,,,6.0,городской посёлок Мга,,,,,14.648420115681892
33.0,1,9.0,18.0,2,,,6.2,Коммунар,,,,,14.603968372873895
50.4,2,10.0,28.9,9,,,8.2,Санкт-Петербург,19092.0,4441.0,0.0,0.0,15.88868261241667
43.0,2,5.0,30.0,1,,,7.0,Санкт-Петербург,35675.0,10849.0,0.0,1.0,15.520258832020865
58.4,3,9.0,37.4,7,,,6.9,Ломоносов,47974.0,51399.0,0.0,0.0,15.274125813221904
79.8,3,5.0,43.2,1,,,17.2,деревня Бегуницы,,,,,14.876767406109316
37.7,1,20.0,,10,,,,Санкт-Петербург,35106.0,10955.0,0.0,1.0,14.927697295498644
60.0,2,23.0,28.3,13,,,15.33,деревня Кудрово,,,,,15.24701750085431
67.4,2,4.0,39.0,4,,,16.0,Колпино,28120.0,33906.0,1.0,2.0,15.894952224644102
48.3,2,6.0,33.7,3,,,7.2,Санкт-Петербург,26204.0,6934.0,2.0,2.0,15.955576839107596
50.2,2,6.0,29.5,4,,,9.6,Выборг,,,,,14.99416586199818
50.5,2,14.0,30.6,2,,,7.4,Санкт-Петербург,31826.0,12336.0,0.0,0.0,15.325128356110614
135.0,4,21.0,78.0,20,,,13.0,Санкт-Петербург,17950.0,16952.0,1.0,3.0,16.574661648278678
51.0,2,5.0,31.0,1,,,7.0,Санкт-Петербург,32716.0,9794.0,1.0,1.0,15.383918329217106
40.0,1,6.0,18.0,1,,,10.0,Санкт-Петербург,20062.0,6175.0,1.0,0.0,15.339390799901627
95.7,4,12.0,64.0,1,,,15.0,Санкт-Петербург,19630.0,21342.0,0.0,2.0,15.829079489004743
46.3,2,9.0,30.1,5,,,8.3,Зеленогорск,71869.0,52968.0,3.0,2.0,15.424948670398354
100.2,3,4.0,61.3,4,,,12.7,Санкт-Петербург,24403.0,4971.0,1.0,0.0,16.021584860709627
37.0,1,16.0,20.0,13,,,8.0,Санкт-Петербург,43792.0,9196.0,0.0,0.0,15.19679262851687
34.9,1,15.0,16.0,2,,,7.0,Санкт-Петербург,30139.0,11004.0,1.0,0.0,15.224055772517731
146.0,4,6.0,77.6,5,,,27.2,Санкт-Петербург,25761.0,5671.0,2.0,1.0,16.29958361040653
32.0,1,10.0,17.0,3,,,8.0,деревня Новое Девяткино,,,,,14.790070575320824
113.2,4,6.0,70.4,4,,,10.4,Санкт-Петербург,24177.0,2342.0,2.0,3.0,15.930560647738732
31.0,1,5.0,17.0,3,,,5.5,Санкт-Петербург,15758.0,11479.0,1.0,0.0,14.946912992035967
72.0,2,3.0,44.9,2,,,12.3,Санкт-Петербург,21875.0,329.0,3.0,3.0,15.789591722875162
59.0,3,15.0,37.0,9,,,8.5,Санкт-Петербург,51144.0,16472.0,0.0,0.0,15.501909696719672
31.0,1,9.0,16.5,3,,,7.3,Санкт-Петербург,14356.0,8285.0,0.0,0.0,14.962913328262083
43.0,2,5.0,28.0,1,,,6.0,Петергоф,36622.0,31811.0,2.0,3.0,15.068273812173887
82.0,3,10.0,51.8,4,,,11.0,деревня Старая,,,,,15.38412668421143
52.4,3,10.0,39.0,10,,,8.0,Санкт-Петербург,12142.0,12789.0,1.0,1.0,15.501909696719672
68.0,2,6.0,41.0,2,,,11.6,Санкт-Петербург,24181.0,4013.0,0.0,2.0,16.118095750958314
74.5,3,10.0,49.0,9,,,10.8,Санкт-Петербург,14078.0,16670.0,0.0,0.0,15.76142084987672
83.0,3,6.0,,1,,,,Санкт-Петербург,22750.0,1936.0,2.0,2.0,15.86578085104395
268.0,3,8.0,132.0,7,,,40.0,Санкт-Петербург,32440.0,5297.0,0.0,2.0,19.067103131245243
44.85,1,9.0,,2,,,9.7,Санкт-Петербург,23756.0,5384.0,1.0,1.0,15.747032114495013
23.0,0,24.0,18.0,18,,,,посёлок Шушары,13461.0,19247.0,0.0,1.0,15.039286283703994
52.0,2,5.0,31.9,4,,,5.2,Санкт-Петербург,23737.0,4305.0,1.0,0.0,15.717618233614914
84.0,3,14.0,62.0,7,,,14.5,Санкт-Петербург,52239.0,16464.0,0.0,1.0,16.04552506565036
78.8,2,9.0,38.8,3,,,18.0,Санкт-Петербург,20031.0,3232.0,1.0,1.0,16.636889503897294
82.0,2,16.0,43.4,2,,,,Санкт-Петербург,33756.0,13625.0,0.0,0.0,15.760849258059443
38.0,1,7.0,22.0,3,,,8.0,Санкт-Петербург,32884.0,13732.0,0.0,1.0,15.250595321348806
52.0,2,5.0,29.5,3,,,8.1,посёлок Шушары,18033.0,30724.0,0.0,0.0,15.236206587347361
55.0,2,16.0,32.0,1,,,10.5,Санкт-Петербург,38854.0,14137.0,0.0,0.0,15.373655386537118
93.3,3,24.0,47.4,17,,,16.4,Санкт-Петербург,22219.0,17547.0,0.0,1.0,15.592453807078186
31.0,1,5.0,17.0,1,,,5.6,Ивангород,,,,,13.76421831620775
84.0,3,16.0,45.0,16,,,10.0,Санкт-Петербург,18934.0,22359.0,0.0,1.0,15.64006001130563
43.22,2,17.0,12.0,4,,,20.0,Мурино,,,,,14.690979711984754
77.5,3,3.0,45.5,3,,,12.1,деревня Вартемяги,,,,,15.39675494174656
45.0,2,9.0,28.0,1,,,6.9,Санкт-Петербург,44558.0,13963.0,1.0,0.0,15.093663039015954
146.0,4,3.0,104.0,2,,,11.5,Санкт-Петербург,21813.0,1970.0,3.0,2.0,16.08763654656639
31.0,1,5.0,17.0,5,,,6.0,Приозерск,,,,,13.997832948091215
101.0,3,35.0,53.4,33,,,13.7,Санкт-Петербург,18737.0,20450.0,0.0,3.0,16.108045416114916
62.0,2,5.0,30.6,5,,,12.6,поселок Мурино,,,,,15.068273812173887
44.3,1,4.0,23.4,2,,,18.0,Санкт-Петербург,22433.0,1257.0,0.0,2.0,15.454507466814658
34.0,1,16.0,17.0,16,,,7.1,Санкт-Петербург,14638.0,14546.0,1.0,2.0,14.887094516710158
32.0,0,3.0,20.0,1,,,,городской поселок Большая Ижора,,,,,13.910821646859095
38.0,1,2.0,16.5,2,,,16.0,посёлок городского типа Ульяновка,,,,,14.187074804051692
33.0,1,9.0,16.0,3,,,9.0,Санкт-Петербург,45164.0,11800.0,1.0,2.0,15.030423599064406
62.1,2,10.0,33.5,6,,,13.4,Санкт-Петербург,11022.0,12679.0,0.0,0.0,15.966109410374866
32.9,1,4.0,19.1,3,,,6.0,Санкт-Петербург,21478.0,23190.0,0.0,1.0,14.897316067298997
70.0,2,17.0,29.3,14,,,17.8,Санкт-Петербург,44151.0,13731.0,1.0,0.0,16.184819376546592
96.0,3,25.0,45.7,2,,,25.3,Санкт-Петербург,51412.0,15388.0,0.0,1.0,16.118095750958314
61.7,3,4.0,,3,,,,Пушкин,17245.0,29399.0,1.0,3.0,15.64006001130563
79.0,3,6.0,43.8,2,,,12.0,Санкт-Петербург,26036.0,4883.0,1.0,1.0,15.93777221658751
32.0,1,5.0,18.0,4,,,6.0,Ломоносов,49292.0,52716.0,0.0,2.0,14.626441218624949
51.0,2,10.0,29.3,9,,,8.0,Санкт-Петербург,33673.0,13975.0,1.0,2.0,15.605602137036527
29.1,1,9.0,15.6,8,,,7.2,Санкт-Петербург,17336.0,17244.0,1.0,0.0,14.914123179965662
53.0,2,18.0,27.0,18,,,13.0,посёлок Шушары,11939.0,17725.0,0.0,0.0,15.231363964044126
75.0,3,17.0,45.9,2,,,12.0,Санкт-Петербург,47893.0,16018.0,0.0,0.0,15.59046307836746
32.0,1,23.0,15.5,12,,,8.8,Санкт-Петербург,43820.0,10987.0,0.0,0.0,15.07397183166515
40.3,1,10.0,18.6,9,,,10.7,Санкт-Петербург,33911.0,15010.0,0.0,2.0,15.195535557642865
41.0,1,6.0,25.0,2,,,13.0,Санкт-Петербург,20074.0,3147.0,2.0,3.0,15.226497775576945
142.0,3,5.0,95.7,4,,,14.3,Санкт-Петербург,38184.0,11755.0,1.0,1.0,16.454567959008102
41.2,1,24.0,18.0,4,,,10.5,Санкт-Петербург,52212.0,16802.0,0.0,1.0,15.373655386537118
50.0,2,5.0,32.0,2,,,8.0,Тосно,,,,,15.039286283703994
32.2,1,9.0,18.0,5,,,6.3,Санкт-Петербург,45618.0,19189.0,0.0,0.0,15.003354285238329
60.8,2,26.0,,17,,,,посёлок Парголово,52768.0,17994.0,0.0,0.0,15.595534939607958
76.5,2,4.0,30.2,2,,,23.9,Зеленогорск,70016.0,51115.0,0.0,0.0,16.661146480116358
84.0,3,10.0,52.8,6,,,11.0,посёлок Парголово,55854.0,21529.0,0.0,0.0,15.585365362162015
160.2,6,5.0,90.0,3,,,20.3,Санкт-Петербург,20466.0,3686.0,1.0,1.0,17.419648810834005
60.0,3,10.0,42.0,10,,,7.0,Санкт-Петербург,10596.0,13971.0,0.0,0.0,15.687312888712007
43.0,2,5.0,30.0,2,,,6.0,Сланцы,,,,,13.815511557963774
42.0,1,22.0,17.5,13,,,11.0,посёлок Мурино,,,,,15.096444681204078
56.5,3,9.0,40.0,8,,,6.7,Санкт-Петербург,14651.0,11722.0,1.0,1.0,15.363073279446223
72.9,2,3.0,25.0,2,,,31.5,Санкт-Петербург,44870.0,20802.0,0.0,1.0,16.165647048172694
